Cluster ID,,title,total_price,condition,details,num_images,canonical_,canonical_total_price,canonical_title,canonical_num_images,canonical_details,canonical_condition,confidence_score
7,31,   Ultimate Mortal Kombat 3 Sega Saturn Video Game (Disc Only) ,14.95,  Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",2,47,12.98,"ultimate mortal kombat 3 (sega saturn, 1996)",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.26226731774755507
6,32,   SEGA SATURN SYSTEM CONSOLE BUNDLE RF SWITCH 2 CONTROLLERS CABLE Manual 1995  ,92.0,  Used ,,4,4,92.0,sega saturn console,12,video,used,0.23382085084788162
3,33,"   Virtua Fighter Kids  (Saturn, 1996) Game Disk Only ",12.5,  Acceptable ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",1,6,12.99,"virtua fighter kids (sega saturn, 1996)",1,"akira, shun-di, kage, and pai are back -- but this time, they're kids! virtua fighter kids brings home the arcade action to the sega saturn. this port of the arcade game is based on the award-winning coin-op, virtua fighter. featuring ten childlike fighters, each of whom sports a huge array of moves. with oversized heads and undersized arms, virtua fighter kids puts a new twist on a proven genre.<br><br>fighting takes place in three dimensional rings, allowing players full freedom of movement. most of the modes of play are the same as virtua fighter 2, such as ranking, arcade, and practice. adding to the legacy of the virtua fighter series, virtua fighter kids includes a new play mode and a new feature: kids mode and combo maker. kids mode simplifies the controls by allowing combos to be performed with one button. the combo maker gives players the ability to create up to 20 new moves. take the battle into your own hands!",acceptable,0.15204511185916991
5,34,   Albert Odyssey Legend of Eldean SEGA Saturn RPG Very  Rare   MINT CONIDTION DISC ,83.99,  Like New ,,3,34,83.99,albert odyssey: legend of eldean (sega saturn) * rare*,3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",like new,0.52197020753528223
6,35,   Sega Saturn MEGA MAN 8 - BRAND NEW FACTORY SEALED  ,995.0,  Brand New , Video ,11,4,92.0,sega saturn console,12,video,used,0.23382085084788162
2,36,"   Panzer Dragoon Saga - Disks Only (Sega Saturn, 1998) ",315.0,  Acceptable ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",3,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
6,37,"   Sega Saturn Japan ntscj 2 controllers,me<wbr>mory cart,new batt,2 game USA SELLER!!!! ",125.0,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",12,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,38,   Sega Saturn White Console System Into the dream bundle Japanese version SS ,114.0,  Used ,,11,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,39,   Sega Saturn Black bundle (NTSC)Tested Working with 3 games and 1 controller 0265 ,89.99,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",3,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,40,   Sega Saturn MK-80000A VIdeo Game System Console ,81.44,  Used ,,12,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,41,   Sega Saturn Grey Console System set with free game only Japanese version SS ,117.0,  Used ,,12,4,92.0,sega saturn console,12,video,used,0.23382085084788162
3,42,"   Virtua Fighter Kids (Sega Saturn, 1996) ",18.99,  Very Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",1,6,12.99,"virtua fighter kids (sega saturn, 1996)",1,"akira, shun-di, kage, and pai are back -- but this time, they're kids! virtua fighter kids brings home the arcade action to the sega saturn. this port of the arcade game is based on the award-winning coin-op, virtua fighter. featuring ten childlike fighters, each of whom sports a huge array of moves. with oversized heads and undersized arms, virtua fighter kids puts a new twist on a proven genre.<br><br>fighting takes place in three dimensional rings, allowing players full freedom of movement. most of the modes of play are the same as virtua fighter 2, such as ranking, arcade, and practice. adding to the legacy of the virtua fighter series, virtua fighter kids includes a new play mode and a new feature: kids mode and combo maker. kids mode simplifies the controls by allowing combos to be performed with one button. the combo maker gives players the ability to create up to 20 new moves. take the battle into your own hands!",acceptable,0.15204511185916991
0,43,   Sonic 3D Blast Complete Game Sega Saturn CIB Original ,24.99,  Good ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",2,48,12.99,sonic 3d blast complete game sega saturn cib,1,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",good,0.1911842999529535
2,44,   Panzer Dragoon Saga  (Sega Saturn) COMPLETE Nice Condition Rare 1DAYSHIP FREE ,399.99,  Very Good ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",3,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
2,45,"   PANZER DRAGOON 1 for Sega Saturn, Complete w/Foam, CIB, Tested ",48.99,  Good ,"              After your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. Boasting a wide variety of explorable environments, Panzer Dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. The music should be as awe-inspiring as the surroundings as several tracks were performed by the Israeli Symphony Orchestra.<br><br>Action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. Players will fend off enemies with 360 degrees of aiming ability. Hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. Panzer Dragoon uses a 3D graphics engine and features art direction similar to the works of Moebius. ",1,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
6,46,   Sega saturn console ,120.0,  Used ,,7,4,92.0,sega saturn console,12,video,used,0.23382085084788162
7,47,    Ultimate Mortal Kombat 3 Sega Saturn Tested Working Game Disc ,12.98,  Acceptable ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",2,47,12.98,"ultimate mortal kombat 3 (sega saturn, 1996)",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.26226731774755507
0,48,"   Sonic 3D Blast  (Sega Saturn, 1996) Disc Only - Excellent Condition ",12.2,  Like New ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",1,48,12.99,sonic 3d blast complete game sega saturn cib,1,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",good,0.1911842999529535
5,49,"   Albert Odyssey: Legend of Eldean  (Sega Saturn, 1997) no manual ",81.45,  Very Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",1,34,83.99,albert odyssey: legend of eldean (sega saturn) * rare*,3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",like new,0.52197020753528223
7,50,"   Ultimate Mortal Kombat 3  (Sega Saturn, 1996) ",12.32,  Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",3,47,12.98,"ultimate mortal kombat 3 (sega saturn, 1996)",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.26226731774755507
6,51,"   Sega Saturn Black Console (NTSC) Complete System, Tested &amp; Works Great  ",60.4,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",5,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,52,"   BATTLE ARENA TOSHINDEN REMIX for Sega Saturn, Complete, CIB, Tested ",13.99,  Good ,"              Battle Arena Toshinden Remix is a port of the PlayStation game Battle Arena Toshinden. It is complete with new special effects, music, and one new character, Kupeed. Toshinden is a martial arts tournament for which all of the fighters have gathered to participate. During the action the camera angle regularly changes. Action can be viewed from a distance or close up. There are a total of ten characters in the game. Eight of them are playable while the other two, Gaia and Sho, are bosses. Story mode takes players through each character's motives for being at the tournament. Along with many hand-to-hand combat special moves, each character has a weapon. Weapons include swords, knives, claws, a whip, a stone club, and a spear. ",1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,53,   Sega Saturn Battle Arena Toshinden Remix  ,22.04,  Like New ,,3,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,54,   Sega Saturn Console - Brand New ! ,299.0,  New ,,12,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,55,   Albert Odyssey - Sega Saturn - COMPLETE Original Case &amp; Manual ,145.79,  Very Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
2,56,   PANZER DRAGOON SAGA - SEGA SATURN - COMPLETE CIB PERFECT EXTREMELY RARE ,359.44,  Like New ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",8,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
6,57,"   Battle Arena Toshinden Remix  (Sega Saturn, 1996) ",18.46,  Very Good ,"              Battle Arena Toshinden Remix is a port of the PlayStation game Battle Arena Toshinden. It is complete with new special effects, music, and one new character, Kupeed. Toshinden is a martial arts tournament for which all of the fighters have gathered to participate. During the action the camera angle regularly changes. Action can be viewed from a distance or close up. There are a total of ten characters in the game. Eight of them are playable while the other two, Gaia and Sho, are bosses. Story mode takes players through each character's motives for being at the tournament. Along with many hand-to-hand combat special moves, each character has a weapon. Weapons include swords, knives, claws, a whip, a stone club, and a spear. ",3,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,58,   Megaman X4 X 4 - Sega Saturn - COMPLETE Original Case &amp; Manual ,140.99,  Very Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
4,59,"   Die Hard Arcade  (Sega Saturn, 1997) ",40.0,  Good ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",3,80,40.0,"die hard arcade (sega saturn, 1997)",5,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.6532578357153318
6,60,   Albert Odyssey - Sega Saturn - COMPLETE Original Case &amp; Manual ,137.79,  Very Good ,,1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,61,   Sega Saturn Black Console (NTSC) ,43.05,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",1,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,62,   Sega Saturn White Console System set with free game only Japanese version SS ,120.0,  Used ,,12,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,63,   Sega Saturn Black Console (NTSC) and memory card ,95.0,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",2,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,64,   Rare Sega Saturn Black Console (NTSC) Complete! Plus two games ,71.69,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",9,4,92.0,sega saturn console,12,video,used,0.23382085084788162
6,65,   WORKING SEGA SATURN CONSOLE BUNDLE WITH CONTROLLER AND GAME FREE SHIPPING ,60.99,  Used ,,7,4,92.0,sega saturn console,12,video,used,0.23382085084788162
2,66,"   Panzer Dragoon (Sega Saturn, 1995) disc only  ",17.98,Not Specified,,1,7,45.0,panzer dragoon (sega saturn) complete,1,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",good,0.26097768545150757
