Cluster ID,,title,total_price,condition,details,num_images,target,canonical_,canonical_total_price,canonical_target,canonical_title,canonical_num_images,canonical_details,canonical_condition,confidence_score
21,54, Sega Saturn Burning Rangers Disc And Back Cover Only Very Rare  ,63.99,  Acceptable ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",2,1,,,,,,,,
4,55, Japanese Sega Saturn Whte Console Tested Japan Import System HST3220 [B/Good]  ,74.44,  Used ," Classic and ready for fun, this white Sega Saturn White Plug&amp;Play TV Game is a good choice for powering blood-pumping video game excitement.  You can duck missiles and ski down slopes for hours because this Sega video game system has fun and ergonomic controls. This video game system is able to suit a wide range of gaming tastes, which enables you to play a multitude of educational, conquest, and action game titles. With the dedicated graphical memory capacity featured on the Sega Saturn White Plug&amp;Play TV Game, you can appreciate outstanding visual images. Each game session is lifelike and realistic using the advanced CPU included with this Sega video game system. This video game system is attractive and proportioned, allowing you to make use of it in a family room, basement, or home theater. With the more than adequate on-board game storage included on the Sega Saturn White Plug&amp;Play TV Game, you can keep all your game settings. Plus, you can take advantage of enhanced gaming performance since this Sega video game system has generous internal RAM. This video game system makes it easy for you to immerse yourself in the clear gaming soundscapes on your own television thanks to its TV audio connector. ",8,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
12,56, Shining Force 3 US version extremely RARE!  ,115.0,  Very Good ,,1,1,1,115.0,1,shining force iii 3 - sega saturn - complete original case &amp; manual,1,"as the story unfolds the destonia empire and the aspinian empire are close to peace. however, during a peace summit in saraband, the bulzome monks and their leaders are able to kidnap the destonian emperor while impersonating the aspinian king. thus, the world believes the aspinian people do not want peace and a war ensues.<br><br>shining force iii is a combination of role-playing and strategy. you take the role of synbios, son of the destonian emperor's son. you command an army of characters who are made up of typical rpg classes such as knights and mages. each character has their own types of weapons and some are capable of magic. battles are where the strategy elements take place. on the battlefield players take turns attacking and can even make friends with other characters who are attacking the same foe.",good,0.20504052628606584
9,57," Ultimate Mortal Kombat 3 (Sega Saturn) Rare, Complete and Tested  ",19.95,  Very Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",5,1,133,16.45,1,"ultimate mortal kombat 3 sega saturn, 1996",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.17990124673009933
4,58, Sonic 3D Blast Sega Saturn COMPLETE  ,25.44,  Very Good ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",5,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
4,59,   Sega Saturn Console - Sonic 3D Blast - AV - And 3 Controllers Tested And WORKING ,44.45,  Used ,,12,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
1,60, Burning Rangers - Sega Saturn NTSC Complete  ,176.45,  Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",11,1,12,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1615131970170558
1,61, Burning Rangers Sega Saturn Complete in box CIB USA version  ,164.44,  Very Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",3,1,12,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1615131970170558
4,62,   Sega Saturn White Console System No Box No Yellowed Very Good Japan SS ,99.99,  Used ,,10,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
9,63,   Saturn Ultimate Mortal Kombat 3 III NTSC Disc ONLY 50119 ,15.35,  Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",0,1,133,16.45,1,"ultimate mortal kombat 3 sega saturn, 1996",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.17990124673009933
5,64, Shining The Holy Ark Sega Saturn  ,76.45,  Good ,,5,1,6,76.45,1,shining the holy ark sega saturn,2,"the kingdom of enrich, in times past, was a prosperous realm, much wealth was being obtained from the desire mine. sadly, this land is now only known as a cursed land. while the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. roads into the land are now patrolled by the castle guard, along with the evils of the land. it is a land unsafe for all.<br><br>a number of days ago, the king summoned the mercenary arthur. travelling with arthur are forte the magician and melody, forte's apprentice. they have been hired to seek out the renegade ninja rodi. rodi is believed to be somewhere in the desire mountain range, possibly in the deserted desire mine.<br><br>you play the role of arthur and begin the game by following the king's bidding in finding the renegade ninja. are you prepared for the threads of destiny to be unraveled? play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person rpg.",good,0.23492092860670755
1,65," Burning Rangers Complete NTSC Copy (Sega Saturn, 1998)  ",196.45,  Very Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",3,1,12,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1615131970170558
4,66, Sega Saturn Black Console (NTSC)  ,56.44,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",1,1,21,26.44,1,sega saturn console,12,video,used,0.26157090476490152
9,67, ULTIMATE MORTAL KOMBAT 3 - sega saturn complete cib  ,37.45,  Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",1,1,133,16.45,1,"ultimate mortal kombat 3 sega saturn, 1996",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.17990124673009933
0,68, Panzer Dragoon Saga (Sega Saturn Game) - Near Mint Condition  ,341.95,  Very Good ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",6,1,38,51.4,1,panzer dragoon saga,1,"khourieats, or dragons, are beasts that once terrorized humans. now, your village puts them to work and has a rule that any khourieat who has a blue-white light in its throat must be put to death. you play the part of a child, one who has raised a khourieat in secrecy as you one day hope to be able ride it as it flies above the clouds.<br><br>one day, during the first flight on your khourieat, your village is destroyed. it becomes another victim of the war between the imperials and the mecchanics. as the khourieat stares at the airship that bombed your village, a streak fires from its throat. not only are you on a creature that flies you discover, but you are on a creature who is also a powerful weapon. your adventure now begins as you head toward your village for revenge.<br><br>panzer dragoon ii zwei is a prequel as it takes place before panzer dragoon. similar to the first game, you ride on the back of a dragon who has two types of attacks. players can also still turn the dragon as they fire upon enemies. a new feature is a beserker button that can be used when a meter bar is full. when used, the dragon will fire a number of laser blasts that automatically find their target. another new option is the ability to select your path. panzer dragoon ii zwei runs on rails so you do not have complete freedom, just alternate paths on some levels.<br><br>two other new features are that the dragon can change through the course of the complete game and pandora's box. when a level is completed points will be awarded in various categories. depending on your score, your dragon may or may not morph. with a high enough score the dragon from the first panzer dragoon will become available. pandora's box is an object that will be released when particular milestones are reached. when released, players will gain options, including: changing to any dragon, setting the difficulty level, choosing what level to begin on, and how much life you want.",good,0.2240161403801102
3,69," Virtua Fighter Kids (Sega Saturn, 1996) RARE SATURN GAMES!!!  ",29.98,  Very Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",1,1,3,12.99,1,"virtua fighter kids (sega saturn, 1996)",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.25238429026431086
3,70, Virtua Fighter Kids for Sega Saturn - Complete and Tested - Collector&#39;s  ,14.69,  Very Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",7,1,3,12.99,1,"virtua fighter kids (sega saturn, 1996)",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.25238429026431086
3,71, Virtua Fighter 2 for Sega Saturn  ,7.0,  Like New ,,1,1,3,12.99,1,"virtua fighter kids (sega saturn, 1996)",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.25238429026431086
14,72," Mega Man 8: Anniversary Collector&#39;s Edition (Sega Saturn, 1997) RARE! Complete!  ",209.95,  Very Good , Video ,4,1,2,146.44,1,mega man x4 saturn,11,video,very good,0.23978471755981445
5,73," Shining the Holy Ark (Sega Saturn, 1997)  ",96.45,  Like New ,"              The kingdom of Enrich, in times past, was a prosperous realm, much wealth was being obtained from the Desire Mine. Sadly, this land is now only known as a cursed land. While the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. Roads into the land are now patrolled by the castle guard, along with the evils of the land. It is a land unsafe for all.<br><br>A number of days ago, the king summoned the mercenary Arthur. Travelling with Arthur are Forte the magician and Melody, Forte's apprentice. They have been hired to seek out the renegade ninja Rodi. Rodi is believed to be somewhere in the Desire mountain range, possibly in the deserted Desire Mine.<br><br>You play the role of Arthur and begin the game by following the king's bidding in finding the renegade ninja. Are you prepared for the threads of destiny to be unraveled? Play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person RPG. ",8,1,6,76.45,1,shining the holy ark sega saturn,2,"the kingdom of enrich, in times past, was a prosperous realm, much wealth was being obtained from the desire mine. sadly, this land is now only known as a cursed land. while the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. roads into the land are now patrolled by the castle guard, along with the evils of the land. it is a land unsafe for all.<br><br>a number of days ago, the king summoned the mercenary arthur. travelling with arthur are forte the magician and melody, forte's apprentice. they have been hired to seek out the renegade ninja rodi. rodi is believed to be somewhere in the desire mountain range, possibly in the deserted desire mine.<br><br>you play the role of arthur and begin the game by following the king's bidding in finding the renegade ninja. are you prepared for the threads of destiny to be unraveled? play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person rpg.",good,0.23492092860670755
0,74," Panzer Dragoon II Zwei (Sega Saturn) Disc - excellent, Instructions- excellent  ",54.76,  Acceptable ,"              Khourieats, or dragons, are beasts that once terrorized humans. Now, your village puts them to work and has a rule that any Khourieat who has a blue-white light in its throat must be put to death. You play the part of a child, one who has raised a Khourieat in secrecy as you one day hope to be able ride it as it flies above the clouds.<br><br>One day, during the first flight on your Khourieat, your village is destroyed. It becomes another victim of the war between the Imperials and the Mecchanics. As the Khourieat stares at the airship that bombed your village, a streak fires from its throat. Not only are you on a creature that flies you discover, but you are on a creature who is also a powerful weapon. Your adventure now begins as you head toward your village for revenge.<br><br>Panzer Dragoon II Zwei is a prequel as it takes place before Panzer Dragoon. Similar to the first game, you ride on the back of a dragon who has two types of attacks. Players can also still turn the dragon as they fire upon enemies. A new feature is a beserker button that can be used when a meter bar is full. When used, the dragon will fire a number of laser blasts that automatically find their target. Another new option is the ability to select your path. Panzer Dragoon II Zwei runs on rails so you do not have complete freedom, just alternate paths on some levels.<br><br>Two other new features are that the dragon can change through the course of the complete game and Pandora's Box. When a level is completed points will be awarded in various categories. Depending on your score, your dragon may or may not morph. With a high enough score the dragon from the first Panzer Dragoon will become available. Pandora's Box is an object that will be released when particular milestones are reached. When released, players will gain options, including: changing to any dragon, setting the difficulty level, choosing what level to begin on, and how much life you want. ",2,1,38,51.4,1,panzer dragoon saga,1,"khourieats, or dragons, are beasts that once terrorized humans. now, your village puts them to work and has a rule that any khourieat who has a blue-white light in its throat must be put to death. you play the part of a child, one who has raised a khourieat in secrecy as you one day hope to be able ride it as it flies above the clouds.<br><br>one day, during the first flight on your khourieat, your village is destroyed. it becomes another victim of the war between the imperials and the mecchanics. as the khourieat stares at the airship that bombed your village, a streak fires from its throat. not only are you on a creature that flies you discover, but you are on a creature who is also a powerful weapon. your adventure now begins as you head toward your village for revenge.<br><br>panzer dragoon ii zwei is a prequel as it takes place before panzer dragoon. similar to the first game, you ride on the back of a dragon who has two types of attacks. players can also still turn the dragon as they fire upon enemies. a new feature is a beserker button that can be used when a meter bar is full. when used, the dragon will fire a number of laser blasts that automatically find their target. another new option is the ability to select your path. panzer dragoon ii zwei runs on rails so you do not have complete freedom, just alternate paths on some levels.<br><br>two other new features are that the dragon can change through the course of the complete game and pandora's box. when a level is completed points will be awarded in various categories. depending on your score, your dragon may or may not morph. with a high enough score the dragon from the first panzer dragoon will become available. pandora's box is an object that will be released when particular milestones are reached. when released, players will gain options, including: changing to any dragon, setting the difficulty level, choosing what level to begin on, and how much life you want.",good,0.2240161403801102
9,75," Ultimate Mortal Kombat 3 (Sega Saturn, 1996)  ",16.44,  Acceptable ,,1,1,133,16.45,1,"ultimate mortal kombat 3 sega saturn, 1996",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.17990124673009933
10,76,"   Albert Odyssey: Legend of Eldean (Sega Saturn, 1997) ",86.45,  Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",3,1,200,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.20756333428980844
1,77," Burning Rangers (Sega Saturn, 1998)  ",178.95,  Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",3,1,12,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1615131970170558
22,78, Sega Saturn Guardian Heroes Disc Only Very Rare  ,37.46,  Acceptable ,"              Guardian Heroes is fantasy-themed action title in the spirit of Sega's hack-and-slash Golden Axe arcade game. Choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. Your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>Defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. The story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. Guardian Heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players. ",2,1,,,,,,,,
10,79, SEGA SATURN ALBERT ODYSSEY LEGEND OF ELDEAN  ,96.45,  Good ,,5,1,200,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.20756333428980844
1,80," Burning Rangers Complete NTSC Copy (Sega Saturn, 1998)  ",196.45,  Very Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",3,1,12,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1615131970170558
9,81," Ultimate Mortal Kombat 3 (Sega Saturn, 1996) Used CIB B6  ",24.7,  Acceptable ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",1,1,133,16.45,1,"ultimate mortal kombat 3 sega saturn, 1996",2,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",good,0.17990124673009933
