Cluster ID,,title,total_price,condition,details,num_images,target,canonical_,canonical_total_price,canonical_target,canonical_title,canonical_num_images,canonical_details,canonical_condition,confidence_score
28,86,   Sonic Jam Complete Sega Saturn Sonic The Hedgehog 1 Sonic 2 3 Sonic &amp; Knuckles ,91.4,  Good ,"              Sonic Jam is a compilation of Sega's famous hedgehog's hits. The CD includes the full versions of Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic the Hedgehog 3, and Sonic &amp; Knuckles -- along with a 3D museum full of artwork, videos, and other Sega memorabilia. <br><br>The original titles' platform gameplay remains intact, with plenty of running, jumping, and Super Sonic Spin-dashing against the evil Doctor Robotnik. Doctor Robotnik is the mad scientist who enjoys unleashing his mechanical creations on Sonic's Disney-esque island paradise. <br><br>New difficulty levels have been added; younger players can adopt an easy mode, while more experienced Sonic fans can go up against ultra-difficult renditions of the Sonic classics. Get ready for an attitude-packed trip down memory lane with Sonic Jam. ",9,1,20,96.44,1,"sonic jam (sega saturn, 1997)",2,"sonic jam is a compilation of sega's famous hedgehog's hits. the cd includes the full versions of sonic the hedgehog, sonic the hedgehog 2, sonic the hedgehog 3, and sonic &amp; knuckles -- along with a 3d museum full of artwork, videos, and other sega memorabilia. <br><br>the original titles' platform gameplay remains intact, with plenty of running, jumping, and super sonic spin-dashing against the evil doctor robotnik. doctor robotnik is the mad scientist who enjoys unleashing his mechanical creations on sonic's disney-esque island paradise. <br><br>new difficulty levels have been added; younger players can adopt an easy mode, while more experienced sonic fans can go up against ultra-difficult renditions of the sonic classics. get ready for an attitude-packed trip down memory lane with sonic jam.",good,0.23236133710260298
7,87,"   Mega Man X4 (Sega Saturn, 1997) SEGA SATURN SIDE SCROLL ACTION DEFINITE VERSION ",86.11,  Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",6,1,2,146.44,1,mega man x4 saturn,2,"in mega man x4, under the command of sigma, general and colonel have encouraged repliforce to riot. repliforce is on a rampage and are destroying maverick hunter establishments. their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up earth.<br><br>the major difference in this game from previous installments of the series is that you can play as either mega man x or zero for the complete game. differences when playing with each character include sidekicks, dialogue, and slight story changes. gameplay is also different as mega man x can shoot enemies from a distance while zero uses a sword and must fight at close range.",very good,0.23628744872755547
22,88," Die Hard Arcade (Sega Saturn, 1997) Disc Only FREE SHIPPING  ",29.45,  Good ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",1,1,127,45.4,1,die hard arcade,1,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.25311628963925537
24,89, Albert Odyssey: Legend of Eldean FOR SEGA SATURN COMPLETE!  ,91.4,  Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",1,1,198,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",very good,0.17143713003312733
24,90," Albert Odyssey: Legend of Eldean (Sega Saturn, 1997) Complete in Case  ",121.45,  Like New ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",3,1,198,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",very good,0.17143713003312733
24,91," Albert Odyssey: Legend of Eldean (Sega Saturn, 1997) Complete in box CIB  ",121.44,  Very Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",4,1,198,116.45,1,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",very good,0.17143713003312733
2,92, Japanese Sega Saturn Console Japan Import System Grey Tested US Seller [B/Good]  ,71.44,  Used ,,11,1,200,70.44,1,japanese sega saturn console japan import system grey tested us seller [b/good],11,"classic and ready for fun, this white sega saturn white plug&amp;play tv game is a good choice for powering blood-pumping video game excitement. you can duck missiles and ski down slopes for hours because this sega video game system has fun and ergonomic controls. this video game system is able to suit a wide range of gaming tastes, which enables you to play a multitude of educational, conquest, and action game titles. with the dedicated graphical memory capacity featured on the sega saturn white plug&amp;play tv game, you can appreciate outstanding visual images. each game session is lifelike and realistic using the advanced cpu included with this sega video game system. this video game system is attractive and proportioned, allowing you to make use of it in a family room, basement, or home theater. with the more than adequate on-board game storage included on the sega saturn white plug&amp;play tv game, you can keep all your game settings. plus, you can take advantage of enhanced gaming performance since this sega video game system has generous internal ram. this video game system makes it easy for you to immerse yourself in the clear gaming soundscapes on your own television thanks to its tv audio connector.",used,0.281301
22,93," Die Hard Arcade (Sega Saturn,1997) *RARE*Very Fun*  ",45.4,  Good ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",5,1,127,45.4,1,die hard arcade,1,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.25311628963925537
2,94, Japanese Sega Saturn Whte Console Tested Japan Import System HST3220 [B/Good]  ,71.95,  Used ," Classic and ready for fun, this white Sega Saturn White Plug&amp;Play TV Game is a good choice for powering blood-pumping video game excitement.  You can duck missiles and ski down slopes for hours because this Sega video game system has fun and ergonomic controls. This video game system is able to suit a wide range of gaming tastes, which enables you to play a multitude of educational, conquest, and action game titles. With the dedicated graphical memory capacity featured on the Sega Saturn White Plug&amp;Play TV Game, you can appreciate outstanding visual images. Each game session is lifelike and realistic using the advanced CPU included with this Sega video game system. This video game system is attractive and proportioned, allowing you to make use of it in a family room, basement, or home theater. With the more than adequate on-board game storage included on the Sega Saturn White Plug&amp;Play TV Game, you can keep all your game settings. Plus, you can take advantage of enhanced gaming performance since this Sega video game system has generous internal RAM. This video game system makes it easy for you to immerse yourself in the clear gaming soundscapes on your own television thanks to its TV audio connector. ",11,1,200,70.44,1,japanese sega saturn console japan import system grey tested us seller [b/good],11,"classic and ready for fun, this white sega saturn white plug&amp;play tv game is a good choice for powering blood-pumping video game excitement. you can duck missiles and ski down slopes for hours because this sega video game system has fun and ergonomic controls. this video game system is able to suit a wide range of gaming tastes, which enables you to play a multitude of educational, conquest, and action game titles. with the dedicated graphical memory capacity featured on the sega saturn white plug&amp;play tv game, you can appreciate outstanding visual images. each game session is lifelike and realistic using the advanced cpu included with this sega video game system. this video game system is attractive and proportioned, allowing you to make use of it in a family room, basement, or home theater. with the more than adequate on-board game storage included on the sega saturn white plug&amp;play tv game, you can keep all your game settings. plus, you can take advantage of enhanced gaming performance since this sega video game system has generous internal ram. this video game system makes it easy for you to immerse yourself in the clear gaming soundscapes on your own television thanks to its tv audio connector.",used,0.281301
22,95," Die Hard Arcade (Sega Saturn, 1997) Complete  ",43.13,  Very Good ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",1,1,127,45.4,1,die hard arcade,1,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.25311628963925537
22,96, Die Hard Arcade  ,76.44,  Like New ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",4,1,127,45.4,1,die hard arcade,1,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.25311628963925537
15,97, Albert Odyssey Legend of Eldean SEGA Saturn RPG Very Rare MINT CONIDTION DISC  ,86.44,  Like New ,,3,1,265,83.99,0,albert odyssey legend of eldean sega saturn rpg very rare mint conidtion disc,3,,like new,0.965456
12,98," Guardian Heroes (Sega Saturn, 1996)  ",59.0,  Good ,,1,1,79,83.0,1,"guardian heroes (sega saturn, 1996) complete in collectors condition",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.37474937710809098
48,99," Sonic 3D Blast CIB (Sega Saturn, 1996) RARE NM Hedgehog *CLEANED &amp; TESTED*  ",27.45,  Like New ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",12,1,,,,,,,,
49,100," Battle Arena Toshinden URA (Sega Saturn, 1997)  ",28.0,  Like New ,"              This is a standard 3D, 360 degree fighting game. It's part of the Battle Arena Toshinden series and takes place after the first Battle Arena Toshinden. This release adds two new fighters, and 2 new bosses. It has 15 arenas and new costumes and voiceovers to the existing characters. ",3,1,,,,,,,,
17,101," Burning Rangers (Sega Saturn, 1998)  ",186.45,  Like New ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",2,1,11,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1255490081258801
6,102,"   Sonic 3D Blast  (Sega Saturn, 1996) ",10.45,  Acceptable ,"              Dr. Robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. Determined yet again to collect the Chaos Emeralds and gain absolute power (over what, we're never exactly sure), The man with the Mean Bean Machine has sent out his robo-cronies to kidnap the birdlike Flickies and invade Flicky Island in search of all six Chaos Emeralds. Poor Sonic. Why can't anyone else play the hero for once?<br><br>The gameplay is familiar, but the settings are completely new. Sonic 3D Blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>Rescue the Flickies from the grasps of each of Robotnik's mechanized bad guys, and set them free at the end of each level. Also, keep an eye out for Tails, who'll offer you a round trip ticket to the bonus rounds where Sonic must collect enough rings to earn each emerald.<br><br>Claim each section of Flicky Island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving Dr. Robotnik.<br><br>Sonic 3D Blast for Saturn features two separate endings, each displayed in full motion video. There is no save feature in Sonic 3D Blast. ",1,1,170,25.44,1,sonic 3d blast - sega saturn,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",very good,0.17888288216505455
9,103," Shining the Holy Ark (Sega Saturn, 1997)  ",82.95,  Very Good ,"              The kingdom of Enrich, in times past, was a prosperous realm, much wealth was being obtained from the Desire Mine. Sadly, this land is now only known as a cursed land. While the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. Roads into the land are now patrolled by the castle guard, along with the evils of the land. It is a land unsafe for all.<br><br>A number of days ago, the king summoned the mercenary Arthur. Travelling with Arthur are Forte the magician and Melody, Forte's apprentice. They have been hired to seek out the renegade ninja Rodi. Rodi is believed to be somewhere in the Desire mountain range, possibly in the deserted Desire Mine.<br><br>You play the role of Arthur and begin the game by following the king's bidding in finding the renegade ninja. Are you prepared for the threads of destiny to be unraveled? Play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person RPG. ",1,1,6,76.45,1,shining the holy ark sega saturn,2,"the kingdom of enrich, in times past, was a prosperous realm, much wealth was being obtained from the desire mine. sadly, this land is now only known as a cursed land. while the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. roads into the land are now patrolled by the castle guard, along with the evils of the land. it is a land unsafe for all.<br><br>a number of days ago, the king summoned the mercenary arthur. travelling with arthur are forte the magician and melody, forte's apprentice. they have been hired to seek out the renegade ninja rodi. rodi is believed to be somewhere in the desire mountain range, possibly in the deserted desire mine.<br><br>you play the role of arthur and begin the game by following the king's bidding in finding the renegade ninja. are you prepared for the threads of destiny to be unraveled? play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person rpg.",good,0.20496645044153294
17,104," Burning Rangers (Sega Saturn, 1998)  ",148.05,  Very Good ,"              When enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the Burning Rangers! As the last Saturn project from Sega's Sonic Team, Burning Rangers is a 3D platform shooter that combines exploration with rescue action. It contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>Choose between two futuristic firefighters, the powerful Shou Amabane or the graceful Tillis. Then jump into the heat armed with a fire-extinguishing cannon. As you make your way through the ruined complexes, you will find civilians who need rescuing. In order to send the civilians back to safety you will need to collect enough energy crystals. ",3,1,11,196.45,1,"burning rangers (sega saturn, 1998)",3,"when enormous fires threaten the safety of innocent space-goers, there's only one group of people who can save the day -- the burning rangers! as the last saturn project from sega's sonic team, burning rangers is a 3d platform shooter that combines exploration with rescue action. it contains four levels over three locations: a burning building, an underwater base, and a space station. <br><br>choose between two futuristic firefighters, the powerful shou amabane or the graceful tillis. then jump into the heat armed with a fire-extinguishing cannon. as you make your way through the ruined complexes, you will find civilians who need rescuing. in order to send the civilians back to safety you will need to collect enough energy crystals.",very good,0.1255490081258801
50,105, Sonic Jam - Sega Saturn - Excellent Condition  ,66.45,  Like New ,,1,1,,,,,,,,
9,106," Shining the Holy Ark (Sega Saturn, 1997)  ",82.7,  Very Good ,"              The kingdom of Enrich, in times past, was a prosperous realm, much wealth was being obtained from the Desire Mine. Sadly, this land is now only known as a cursed land. While the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. Roads into the land are now patrolled by the castle guard, along with the evils of the land. It is a land unsafe for all.<br><br>A number of days ago, the king summoned the mercenary Arthur. Travelling with Arthur are Forte the magician and Melody, Forte's apprentice. They have been hired to seek out the renegade ninja Rodi. Rodi is believed to be somewhere in the Desire mountain range, possibly in the deserted Desire Mine.<br><br>You play the role of Arthur and begin the game by following the king's bidding in finding the renegade ninja. Are you prepared for the threads of destiny to be unraveled? Play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person RPG. ",4,1,6,76.45,1,shining the holy ark sega saturn,2,"the kingdom of enrich, in times past, was a prosperous realm, much wealth was being obtained from the desire mine. sadly, this land is now only known as a cursed land. while the kingdom was wealthy at one time, it attracted many shadowy types from neighboring lands and released ancient magics, long since dormant. roads into the land are now patrolled by the castle guard, along with the evils of the land. it is a land unsafe for all.<br><br>a number of days ago, the king summoned the mercenary arthur. travelling with arthur are forte the magician and melody, forte's apprentice. they have been hired to seek out the renegade ninja rodi. rodi is believed to be somewhere in the desire mountain range, possibly in the deserted desire mine.<br><br>you play the role of arthur and begin the game by following the king's bidding in finding the renegade ninja. are you prepared for the threads of destiny to be unraveled? play through numerous dungeons, caves, and forests, and prepare to battle every inch of the way in this first-person rpg.",good,0.20496645044153294
20,107," Panzer Dragoon (Sega Saturn, 1995)  ",31.45,  Like New ,"              After your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. Boasting a wide variety of explorable environments, Panzer Dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. The music should be as awe-inspiring as the surroundings as several tracks were performed by the Israeli Symphony Orchestra.<br><br>Action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. Players will fend off enemies with 360 degrees of aiming ability. Hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. Panzer Dragoon uses a 3D graphics engine and features art direction similar to the works of Moebius. ",2,1,317,51.4,0,"panzer dragoon (sega saturn, 1995)",3,"after your countryland was destroyed by a giant airship from beyond, the only thing left to do is hop on the back of a renegade dragon and shoot your way to vengeance. boasting a wide variety of explorable environments, panzer dragoon transports you through ancient ruins, dark and eerie caves, and surreal landscapes. the music should be as awe-inspiring as the surroundings as several tracks were performed by the israeli symphony orchestra.<br><br>action can be viewed from three different perspectives: first-person, a third-person large view of the dragon, and a third-person small view of the dragon. players will fend off enemies with 360 degrees of aiming ability. hold down the fire button to ""lock on"" to multiple enemies, then release the key to let loose a display of guided dragonfire. panzer dragoon uses a 3d graphics engine and features art direction similar to the works of moebius.",like new,0.13632670404836422
12,108," Guardian Heroes (Sega Saturn, 1996)  ",63.45,  Good ,,1,1,79,83.0,1,"guardian heroes (sega saturn, 1996) complete in collectors condition",1,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",very good,0.37474937710809098
51,109," Shining Force III (3), Sega Saturn -- No Instruction &amp; original Back Photo  ",106.5,  Good ,,2,1,,,,,,,,
0,110," Panzer Dragoon Saga (Sega Saturn, 1998) Complete 4-Disc Video Game with Case  ",366.45,  Very Good ,"              SEGA's popular dragon shooter series continues with a four-CD adventure for the ages. Blending time-tested Panzer action with some of the most impressive graphics and gameplay the Saturn has ever seen, this installment is packed with mysteries and puzzles. Hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. You'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. One of the most in-depth role-playing games ever created, Panzer Dragon Saga is a lushly detailed masterpiece for gamers of all skill levels. Released in Japan under the title Azel: Panzer Dragoon RPG ",8,1,218,326.45,1,panzer dragoon saga,3,"sega's popular dragon shooter series continues with a four-cd adventure for the ages. blending time-tested panzer action with some of the most impressive graphics and gameplay the saturn has ever seen, this installment is packed with mysteries and puzzles. hop on board your morphing dragon and get ready to travel through some the most darkly beautiful terrain ever. you'll encounter some pretty interesting characters, some friends, some foes, as you try to solve an age-old mystery. one of the most in-depth role-playing games ever created, panzer dragon saga is a lushly detailed masterpiece for gamers of all skill levels. released in japan under the title azel: panzer dragoon rpg",very good,0.33988437898306478
22,111," Die Hard Arcade (Sega Saturn, 1997)  ",51.4,  Good ,"              Die Hard Arcade takes place after the second Die Hard movie, Die Hard with a Vengeance. Single or multiple players may take the role of John McClane and his female partner as they stand against a horde of terrorists to save John's wife and the president's daughter. <br><br>Gamers must traverse the rooftops, galleries, and restrooms of the Nakatomi Corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and SWAT team members. Die Hard Arcade features multiple endings as well as the Sega Arcade classic Deep Scan. Completing Deep Scan in one try unlocks extra credits for Die Hard Arcade. ",3,1,127,45.4,1,die hard arcade,1,"die hard arcade takes place after the second die hard movie, die hard with a vengeance. single or multiple players may take the role of john mcclane and his female partner as they stand against a horde of terrorists to save john's wife and the president's daughter. <br><br>gamers must traverse the rooftops, galleries, and restrooms of the nakatomi corporation's building, while fighting punks, martial arts experts, sumo wrestlers, and swat team members. die hard arcade features multiple endings as well as the sega arcade classic deep scan. completing deep scan in one try unlocks extra credits for die hard arcade.",good,0.25311628963925537
7,112," Mega Man X4 (Sega Saturn, 1997) Complete With Book!  ",97.45,  Very Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",3,1,2,146.44,1,mega man x4 saturn,2,"in mega man x4, under the command of sigma, general and colonel have encouraged repliforce to riot. repliforce is on a rampage and are destroying maverick hunter establishments. their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up earth.<br><br>the major difference in this game from previous installments of the series is that you can play as either mega man x or zero for the complete game. differences when playing with each character include sidekicks, dialogue, and slight story changes. gameplay is also different as mega man x can shoot enemies from a distance while zero uses a sword and must fight at close range.",very good,0.23628744872755547
